;Locality;Type of property;Subtype of property;Price;Number of bedrooms;Livable surface;Kitchen equipment;Number of bathrooms;Number of toilets;Floor of appartment;Number of floors;Balcony;State of the property;Build Year;Surface bedroom 1;Furnished;Surface of living-room;Cellar;Surface kitchen;Entry phone;Elevator;Number of showers;Orientation of the front facade;Number of facades;Terrace;Surface terrace;Surface bedroom 2;Security door;Access for disabled;Sewer Connection;Garden;Surface garden;Surface bedroom 3;Garage
7166;2880 Bornem;house;residence;425000;3;132;Super equipped;1;2;;;0;Normal;1953;30;0;26;1;10;0;0;1;;3;0;0;11;0;0;1;0;;7;1
7167;2880 Bornem;house;residence;399000;3;220;Partially equipped;1;2;;;0;Normal;2021;29,84916273;0;64,4393074;0;23,9661797;0;0;1;;3;0;0;24,16256544;0;0;1;0;;19,61726265;0
7168;2880 Bornem;house;residence;349000;4;210;Super equipped;1;1;;;0;New;1920;17;0;41;0;22;0;0;1;West;2;0;0;16;0;0;1;1;300;14;1
7169;2880 Bornem;house;residence;495000;3;184;Partially equipped;1;1;;;0;New;;24,96475428;0;53,89469347;0;20,0444412;0;0;1;;3;0;0;20,2086911;0;0;1;0;;16,40716512;1
7170;2880 Bornem;house;residence;265000;3;126;Super equipped;1;1;;;0;To be renovated;;17,09542956;0;36,90614879;0;13,72608474;0;0;1;South;2;0;0;13,83856021;0;0;1;0;;11,23534133;0
7171;2880 Bornem;house;residence;269000;3;142;Partially equipped;1;2;;;0;To be renovated;1958;19,26627776;0;41,59264387;0;15,46907962;0;0;1;North;2;0;0;15,5958377;0;0;1;0;;12,66205134;0
7172;2880 Bornem;house;residence;499000;4;182;Partially equipped;2;1;;;0;Normal;;24,69339826;0;53,30888158;0;19,82656684;0;0;1;South-east;3;0;0;19,98903141;0;0;1;0;;16,22882637;1
7173;2880 Bornem;house;residence;420000;3;206;Partially equipped;1;2;;;0;New;2021;27,94967055;0;60,33862421;0;22,44105917;0;0;1;;2;0;0;22,62494764;0;0;1;0;;18,36889139;1
7174;2880 Bornem;house;residence;394000;3;191;Partially equipped;1;2;;;0;New;2021;25,91450037;0;64;0;20,80700146;0;0;1;West;2;0;0;20,9775;0;0;1;1;70;17,03135075;0
7175;2880 Bornem;house;residence;424000;3;229;Partially equipped;1;2;;;0;New;2021;31,07026484;0;45;0;24,94661432;0;0;1;South;3;0;0;25,15103403;0;0;1;1;53;20,41978703;0
7178;2880 Bornem;house;residence;394000;3;181;Partially equipped;1;2;;;0;New;2021;24,55772024;0;57;0;19,71762966;0;0;1;South-east;3;0;0;19,87920157;0;0;1;1;121;16,139657;0
7179;2880 Bornem;house;residence;320000;3;142;Super equipped;1;2;;;0;New;1973;14;0;35;1;13;0;0;1;;2;1;22;13;0;0;1;0;;7;1
7180;2880 Bornem;house;residence;159000;2;;Partially equipped;1;1;;;0;To be renovated;;;0;32;0;;0;0;1;;2;0;;;0;0;1;0;;;0
7181;2880 Bornem;house;residence;695000;2;196;Partially equipped;1;1;;;0;Normal;1900;26,59289043;0;30;0;21,35168737;0;0;1;;4;0;0;21,52664921;0;0;1;0;;17,47719763;1
7182;2880 Bornem;house;residence;369000;2;137;Partially equipped;1;1;;;0;Excellent;;18,5878877;0;40,12811416;1;14,92439372;0;0;1;;2;0;0;15,04668848;0;0;1;0;;12,21620447;1
7183;2880 Bornem;house;residence;595000;3;145;Super equipped;2;3;;;0;New;2019;14;0;45;0;15,79589116;0;0;1;;3;1;;10;0;0;1;1;35;6;0
7184;2880 Bornem;house;residence;595000;3;145;Super equipped;2;3;;;0;New;2019;13;0;45;0;15,79589116;0;0;1;North-west;2;1;17;6;0;0;1;1;35;6;0
7185;2880 Bornem;flat;apartment;195000;1;62;Partially equipped;1;1;;4;0;New;2018;8,412036769;0;18,16016845;0;6,754105187;1;1;1;West;4;1;6;6,809450261;0;0;1;0;;5,528501291;0
7186;2880 Bornem;flat;apartment;190000;2;75;Partially equipped;1;1;1;2;0;New;1993;13;0;26;0;7;1;0;1;;2;0;0;7;0;0;1;0;;6,687703175;0
7187;2880 Bornem;flat;apartment;216000;1;62;Partially equipped;1;1;2;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7188;2880 Bornem;flat;apartment;216000;1;62;Partially equipped;1;1;3;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7189;2880 Bornem;flat;apartment;299000;2;100;Super equipped;1;2;2;2;0;Normal;;15;0;47;1;10,89371804;1;1;1;;4;1;31;9;0;0;1;0;;8,916937566;0
7190;2880 Bornem;flat;apartment;275000;2;101;Super equipped;1;1;;2;0;New;;13,70347925;0;29,58350022;0;11,00265522;1;1;1;;2;1;14;11,09281414;0;0;1;0;;9,006106942;0
7191;2880 Bornem;flat;apartment;290000;2;98;Super equipped;1;1;;2;0;New;;13,29644522;0;28,70478239;0;10,67584368;1;1;1;;2;0;0;10,76332461;0;0;1;1;48;8,738598815;0
7192;2880 Bornem;flat;apartment;280000;3;116;Super equipped;1;1;;2;0;New;;15,73864944;0;33,97708936;0;12,63671293;1;1;1;;2;1;15;12,74026178;0;0;1;0;;10,34364758;0
7193;2880 Bornem;flat;apartment;299000;2;95;Partially equipped;1;1;;2;0;New;2008;12,88941118;0;26;0;10,34903214;1;0;1;West;4;1;30;10,43383508;0;0;1;0;;8,471090688;1
7194;2880 Bornem;flat;apartment;375000;4;282;Partially equipped;1;2;;;0;New;1967;17;0;82,59947585;1;30,72028488;1;0;1;;3;0;0;14;0;0;1;0;;12;1
7195;2880 Bornem;flat;apartment;199000;1;62;Partially equipped;1;1;3;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7196;2880 Bornem;flat;apartment;249500;1;70;Partially equipped;1;1;1;3;0;Excellent;2017;9,497460868;0;20,50341599;0;7,625602631;1;1;1;;3;0;0;7,688089005;0;0;1;0;;6,241856296;0
7197;2880 Bornem;flat;apartment;265000;1;67;Fully equipped;1;1;3;3;0;Normal;2018;9,090426831;0;19,62469816;0;7,29879109;1;0;1;;2;1;;7,358599476;0;0;1;0;;5,974348169;0
7198;2880 Bornem;flat;apartment;481000;2;161;Partially equipped;1;1;;;0;New;;9;0;75;0;17,53888605;1;0;1;North-east;2;1;5;16;0;0;1;1;28;14,35626948;0
7199;2880 Bornem;flat;apartment;220000;1;67;Super equipped;1;1;1;2;0;New;2018;14;0;33;0;8;1;1;1;;4;1;6;7,358599476;0;1;1;0;;5,974348169;0
7200;2880 Bornem;flat;apartment;259000;2;80;Partially equipped;1;1;1;;0;New;1995;14;0;31;0;8,714974435;1;1;1;;3;1;30;9;0;0;1;0;;7,133550053;1
7201;2880 Bornem;flat;apartment;199000;1;62;Partially equipped;1;1;1;2;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7202;2880 Bornem;flat;apartment;300000;2;85;Partially equipped;1;1;1;2;0;New;2021;11,53263105;0;42;0;9,259660338;1;1;1;;2;1;29;9,335536649;0;0;1;0;;7,579396931;0
7203;2880 Bornem;flat;apartment;199000;1;62;Partially equipped;1;1;;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7204;2880 Bornem;flat;apartment;199000;1;62;Partially equipped;1;1;1;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7205;2880 Bornem;flat;apartment;199000;1;62;Partially equipped;1;1;2;3;0;Excellent;2017;8,412036769;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;0;1;0;;5,528501291;0
7206;2880 Bornem;flat;apartment;333000;2;96;Super equipped;1;1;2;3;0;New;2021;13;0;21;0;23;1;1;1;;2;1;;12;0;0;1;0;;8,560260064;0
7207;2880 Bornem;flat;apartment;341000;2;98;Super equipped;1;1;2;3;0;New;2021;13;0;24;0;20;1;1;1;;2;1;;12;0;0;1;0;;8,738598815;0
7208;2880 Bornem;flat;apartment;357000;2;96;Super equipped;1;1;1;3;0;New;2021;13;0;21;0;23;1;1;1;;2;1;;12;0;0;1;0;;8,560260064;0
7209;2880 Bornem;flat;apartment;367000;2;98;Super equipped;1;1;1;3;0;New;2021;13;0;34;0;10;1;1;1;;2;1;;12;0;0;1;0;;8,738598815;0
7210;2880 Bornem;flat;apartment;275000;1;62;Partially equipped;1;1;;;0;Normal;2017;8,412036769;0;18,16016845;0;6,754105187;1;0;1;;2;1;18;6,809450261;0;0;1;0;;5,528501291;0
7211;2880 Bornem;flat;apartment;445000;2;115;Super equipped;1;2;;;0;New;2019;18;0;40;0;10;1;0;1;;2;1;6;9;0;0;1;0;;10,2544782;0
7212;2880 Bornem;flat;apartment;239000;2;85;Super equipped;1;1;1;3;0;New;2020;15;0;32;0;9,259660338;1;1;1;;2;1;5;8;0;0;1;0;;7,579396931;0
7213;2880 Bornem;flat;apartment;215000;1;62;Partially equipped;1;1;;2;0;New;2018;8,412036769;0;22;0;6,754105187;1;1;1;;2;1;6;6,809450261;0;0;1;0;;5,528501291;0
7214;2880 Bornem;flat;apartment;367000;2;98;Partially equipped;1;1;1;;0;New;2019;13,29644522;0;28,70478239;0;10,67584368;1;1;1;;2;1;;10,76332461;0;0;1;0;;8,738598815;0
7215;2880 Bornem;flat;apartment;341000;2;98;Partially equipped;1;1;2;;0;New;2019;13,29644522;0;28,70478239;0;10,67584368;1;1;1;;2;1;;10,76332461;0;0;1;0;;8,738598815;0
7216;2880 Bornem;flat;apartment;333000;2;96;Partially equipped;1;1;2;;0;New;2019;13,02508919;0;28,1189705;0;10,45796932;1;1;1;;2;1;;10,54366492;0;0;1;0;;8,560260064;0
7220;2880 Bornem;flat;apartment;242000;1;62;Super equipped;1;1;;;0;New;2017;15;0;32;0;4;1;1;1;;2;1;6;6,809450261;0;1;1;0;;5,528501291;0
7221;2880 Bornem;house;residence;320000;3;170;Not equipped;1;1;;;0;To be renovated;1932;13;0;26;1;18,51932068;0;0;1;West;3;0;0;19;0;0;1;0;;25;0
7222;2880 Bornem;house;residence;1049000;4;300;Partially equipped;2;2;;;0;Excellent;;18;0;47;0;23;0;0;1;;4;1;18;18;0;0;1;0;;21;0
7223;2880 Bornem;flat;apartment;189000;1;63;Partially equipped;1;1;1;;0;New;2017;13;0;35;0;6,863042368;1;1;1;South-east;4;1;6;6,919280104;0;0;1;0;;5,617670667;0
7224;2890 Lippelo;flat;apartment;209000;2;85;Partially equipped;1;1;;2;0;Normal;1994;11,53263105;0;29;0;9,259660338;1;0;1;North-east;2;1;4;9,335536649;0;0;1;0;;7,579396931;1
7225;2890 Lippelo;house;residence;489000;3;200;Partially equipped;2;3;;4;0;Excellent;1996;19;0;42;0;21,78743609;0;0;1;North-east;3;1;;18;0;0;1;0;;23;1
7226;2900 Schoten;house;residence;184500;2;155;Partially equipped;1;1;;;0;Normal;;21,03009192;0;45,40042113;0;16,88526297;0;0;1;South;2;0;0;17,02362565;0;0;1;0;;13,82125323;1
7227;2900 Schoten;house;mixed-building;375000;2;270;Partially equipped;1;1;;;0;To be renovated;1979;36,63306335;0;79,08460454;0;29,41303872;0;0;1;;2;0;0;29,65405759;0;0;1;0;;24,07573143;1
7228;2900 Schoten;house;residence;375000;2;270;Partially equipped;1;1;;;0;To be renovated;1979;36,63306335;0;79,08460454;0;29,41303872;0;0;1;;2;0;0;29,65405759;0;0;1;0;;24,07573143;1
7229;2900 Schoten;house;master-house;680000;4;387;Partially equipped;1;3;;3;0;To be renovated;1950;52,5073908;0;44;0;42,15868883;0;0;1;North-west;2;1;23;42,50414921;0;0;1;0;;34,50854838;0
7230;2900 Schoten;house;residence;409000;5;220;Super equipped;1;3;;;0;Normal;1983;29,84916273;0;64,4393074;0;23,9661797;0;0;2;;3;0;0;24,16256544;0;0;1;0;;19,61726265;0
7231;2900 Schoten;flat;apartment;269900;2;100;Super equipped;1;1;;;0;Normal;1993;13,56780124;0;31;0;10,89371804;1;0;1;North-west;2;1;8;10,98298429;0;0;1;0;;8,916937566;0
7232;2900 Schoten;house;residence;279000;5;161;Partially equipped;1;2;;;0;To be renovated;1957;21,84416;0;47,15785678;0;17,53888605;0;0;1;West;2;0;0;17,68260471;0;0;1;0;;14,35626948;0
7233;2900 Schoten;house;residence;392750;3;130;Partially equipped;1;2;;3;0;Normal;1970;17,63814161;0;30;0;14,16183346;0;0;1;East;2;1;15;14,27787958;0;0;1;1;50;11,59201884;0
7234;2900 Schoten;house;residence;309000;5;185;Partially equipped;1;1;;;0;Normal;1932;25,10043229;0;30;0;20,15337838;0;0;1;North;2;1;15;20,31852094;0;0;1;0;;16,4963345;0
7235;2900 Schoten;house;residence;340000;4;;Partially equipped;1;2;;3;0;To be renovated;1958;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;1
7236;2900 Schoten;house;residence;319000;3;117;Fully equipped;1;2;;3;0;Normal;1950;15,87432745;0;25;1;18;0;0;1;West;2;0;0;12,85009162;0;0;1;1;120;10,43281695;0
7237;2900 Schoten;house;residence;330000;2;133;Super equipped;1;2;;;0;Normal;;18,04517565;0;26;0;14,488645;0;0;1;;2;1;20;14,60736911;0;0;1;1;130;11,85952696;0
7238;2900 Schoten;flat;apartment;385000;2;79;Partially equipped;1;1;;2;0;New;;10,71856298;0;23,13956948;0;8,606037255;1;0;1;;2;1;18;8,676557591;0;0;1;0;;7,044380677;1
7239;2900 Schoten;flat;apartment;345000;2;79;Partially equipped;1;1;;2;0;New;;10,71856298;0;23,13956948;0;8,606037255;1;0;1;;2;1;18;8,676557591;0;0;1;0;;7,044380677;1
7240;2900 Schoten;house;residence;239000;2;102;Partially equipped;1;1;;;0;Normal;;19;0;29,87640616;1;11,11159241;0;0;1;South-east;2;0;0;11,20264398;0;0;1;1;48;9,095276318;0
7241;2900 Schoten;flat;ground-floor;385000;3;140;Fully equipped;1;1;;;0;Normal;1995;18,99492174;0;41,00683198;0;15,25120526;1;0;1;;3;1;36;15,37617801;0;1;1;1;145;12,48371259;1
7242;2900 Schoten;flat;apartment;195000;2;70;Fully equipped;1;1;1;;0;To be renovated;1962;9,497460868;0;20,50341599;1;7,625602631;1;0;1;East;3;0;0;7,688089005;0;0;1;0;;6,241856296;0
7243;2900 Schoten;house;master-house;750000;4;387;Partially equipped;1;3;;3;0;To be renovated;1950;52,5073908;0;44;0;42,15868883;0;0;1;North-west;2;1;23;42,50414921;0;0;1;0;;34,50854838;0
7244;2900 Schoten;flat;duplex;199000;2;100;Partially equipped;1;1;;;0;To be renovated;;13,56780124;0;30;0;10,89371804;1;0;1;North-east;2;0;0;10,98298429;0;0;1;0;;8,916937566;0
7245;2900 Schoten;flat;duplex;205000;2;129;Partially equipped;1;1;;;0;Normal;;17,5024636;0;37,78486661;0;14,05289628;1;0;1;;2;0;0;14,16804974;0;0;1;0;;11,50284946;0
7246;2900 Schoten;house;villa;1155000;5;487;Partially equipped;2;3;;3;0;Normal;1955;66,07519204;0;142,6451941;0;53,05240688;0;0;1;South-east;4;1;40;53,4871335;0;0;1;0;;43,42548595;0
7247;2900 Schoten;house;villa;1184500;4;303;Super equipped;2;4;;2;0;Normal;1971;32;0;88,75050065;1;10;1;0;1;South-east;4;1;1050;22;0;0;1;1;2300;21;0
7248;2900 Schoten;flat;ground-floor;288000;2;;Partially equipped;1;1;;2;0;Normal;2007;;0;;0;;1;1;1;;2;0;0;;0;0;1;0;;;0
7249;2900 Schoten;flat;ground-floor;275000;2;80;Super equipped;1;1;;;0;Normal;2007;10,85424099;0;30;0;8,714974435;1;0;1;South;2;0;0;8,786387434;0;0;1;1;90;7,133550053;0
7250;2900 Schoten;flat;ground-floor;250000;2;91;Partially equipped;1;1;;;0;Normal;1977;12,34669913;0;26,65444079;0;9,91328342;1;0;1;;3;0;0;9,994515706;0;0;1;0;;8,114413185;0
7251;2900 Schoten;house;residence;229000;3;160;Partially equipped;1;1;;2;0;Normal;1933;21,70848198;0;46,86495084;0;17,42994887;0;0;1;North;2;0;0;17,57277487;0;0;1;0;;14,26710011;0
7252;2900 Schoten;house;residence;238000;2;100;Partially equipped;1;1;;;0;To be renovated;;13,56780124;0;29,29059427;0;10,89371804;0;0;1;South-west;2;0;0;10,98298429;0;0;1;0;;8,916937566;0
7253;2900 Schoten;house;residence;413000;3;141;Fully equipped;1;2;;3;0;Excellent;;15;0;12;1;30;0;0;1;;2;1;18;19;0;0;1;1;90;16;0
7254;2900 Schoten;house;residence;319000;4;153;Fully equipped;1;1;;2;0;Excellent;;20,7587359;0;44,81460924;1;16,66738861;0;0;1;;2;0;0;16,80396597;0;0;1;0;;13,64291448;0
7255;2900 Schoten;house;residence;499000;3;220;Partially equipped;1;2;;;0;Normal;;29,84916273;0;64,4393074;0;23,9661797;0;0;1;;4;0;0;24,16256544;0;0;1;1;4350;19,61726265;1
7256;2900 Schoten;house;residence;469000;5;272;Super equipped;1;2;;4;0;Normal;;15;0;70;1;11;1;0;1;North-east;2;1;16;6;0;0;1;1;120;10;1
7257;2900 Schoten;house;residence;370000;2;183;Fully equipped;1;2;;3;1;Normal;;13;0;35;0;15;0;0;1;;2;1;30;20;0;0;1;1;90;16,31799575;1
7258;2900 Schoten;house;residence;343000;2;129;Super equipped;1;2;;3;0;New;;17,5024636;0;37,78486661;0;14,05289628;0;0;1;;2;1;11;14,16804974;0;0;1;0;;11,50284946;0
7259;2900 Schoten;house;residence;364000;3;183;Super equipped;1;2;;4;0;New;;24,82907627;0;53,60178752;0;19,93550402;0;0;1;;2;1;44;20,09886126;0;0;1;0;;16,31799575;0
7260;2900 Schoten;house;residence;336000;2;120;Super equipped;1;2;;4;0;New;;16,28136149;0;35,14871313;0;13,07246165;0;0;1;;2;1;38;13,17958115;0;0;1;0;;10,70032508;0
7261;2900 Schoten;house;residence;389000;4;171;Super equipped;2;2;;2;0;Excellent;1954;23,20094012;0;50,08691621;1;18,62825786;0;0;1;South;2;0;0;18,78090314;0;0;1;0;;15,24796324;1
7262;2900 Schoten;flat;apartment;259000;2;100;Super equipped;1;1;;3;0;Normal;1995;13,56780124;0;29,29059427;0;10,89371804;1;0;1;East;2;0;0;10,98298429;0;0;1;1;51;8,916937566;1
7263;2900 Schoten;flat;apartment;560000;3;137;Partially equipped;2;2;1;3;0;Excellent;1990;15;0;50;1;14,92439372;1;1;1;South-west;2;1;18;11;1;1;1;0;;17;1
7264;2900 Schoten;flat;apartment;195000;2;90;Partially equipped;1;1;;;0;Normal;;12,21102112;0;26,36153485;0;9,80434624;1;0;1;South;2;0;0;9,884685863;0;0;1;0;;8,02524381;0
7265;2900 Schoten;flat;apartment;474000;3;163;Partially equipped;1;1;1;2;0;New;;22,11551602;0;47,74366867;0;17,75676041;1;0;1;;2;1;18;17,9022644;0;0;1;0;;14,53460823;1
7266;2900 Schoten;flat;apartment;415000;3;158;Partially equipped;2;1;;2;0;New;;21,43712596;0;46,27913895;0;17,21207451;1;0;1;;2;1;;17,35311518;0;0;1;1;12;14,08876135;0
7267;2910 Essen;house;residence;260000;3;125;Partially equipped;1;1;;;0;Normal;1939;16,95975155;0;28;0;13,61714756;0;0;1;South;3;0;0;13,72873037;0;0;1;0;;11,14617196;0
7268;2910 Essen;house;residence;355000;4;136;Partially equipped;1;1;;;0;To be renovated;;18,45220969;0;39,83520821;0;14,81545654;0;0;1;;2;1;;14,93685864;0;0;1;1;;12,12703509;1
7269;2910 Essen;flat;apartment;159000;1;62;Not equipped;1;1;;;1;Normal;1992;11;0;33;0;6,754105187;1;0;1;;2;1;5;6,809450261;0;0;1;0;;5,528501291;0
7270;2910 Essen;flat;ground-floor;272000;2;85;Fully equipped;1;1;;;0;Excellent;2013;11,53263105;0;24,89700513;1;9,259660338;0;0;1;;3;0;0;9,335536649;1;1;1;1;146;7,579396931;1
7271;2920 Kalmthout;house;villa;619000;4;275;Super equipped;1;2;;;0;Normal;1976;37,31145341;0;37;0;29,95772462;0;0;1;South;4;0;0;30,2032068;0;0;1;0;;24,52157831;1
7272;2920 Kalmthout;house;residence;425000;3;255;Not equipped;1;1;;;0;Normal;;34,59789316;0;74,6910154;0;27,77898101;0;0;1;;2;1;;28,00660995;0;0;1;1;;22,73819079;1
7273;2920 Kalmthout;house;residence;525000;4;202;Not equipped;1;1;;;0;Normal;1973;27,4069585;0;59,16700043;0;22,00531045;0;0;1;;2;1;50;22,18562827;0;0;1;1;;18,01221388;1
7274;2920 Kalmthout;house;residence;419000;3;184;Fully equipped;1;2;;;0;New;2021;24,96475428;0;53,89469347;0;20,0444412;0;0;1;East;3;0;0;20,2086911;0;0;1;0;;16,40716512;0
7275;2920 Kalmthout;flat;apartment;229000;3;149;Fully equipped;2;1;;;0;Normal;1918;33;0;29;0;11;1;0;1;;2;0;0;16,3646466;0;0;1;0;;13,28623697;1
7276;2920 Kalmthout;house;residence;247500;3;141;Fully equipped;1;1;;3;0;Normal;1935;19,13059975;0;41,29973793;0;15,36014244;0;0;1;;2;0;0;15,48600785;0;0;1;0;;12,57288197;0
7277;2920 Kalmthout;house;villa;376065;3;702;Super equipped;1;1;;;0;New;2022;95,2459647;0;205,6199718;0;76,47390067;0;0;1;;4;0;0;77,10054973;0;0;1;1;;62,59690172;1
7279;2920 Kalmthout;house;residence;454000;3;237;Fully equipped;1;2;;;0;New;;32,15568894;0;69,41870843;0;25,81811176;0;0;1;North-east;3;0;0;26,02967277;0;0;1;0;;21,13314203;1
7282;2920 Kalmthout;house;residence;250000;2;91;Not equipped;1;1;;;0;Normal;1930;12,34669913;0;26,65444079;0;9,91328342;0;0;1;;2;1;30;9,994515706;0;0;1;0;;8,114413185;1
7283;2920 Kalmthout;flat;apartment;250000;2;;Partially equipped;1;1;1;2;0;Normal;;;0;;0;;1;0;1;;2;1;20;;0;0;1;0;;;0
7284;2920 Kalmthout;flat;apartment;280000;3;110;Partially equipped;1;1;;2;0;Normal;;14,92458136;0;32,2196537;0;11,98308985;1;0;1;;2;0;0;12,08128272;0;0;1;1;80;9,808631323;0
7285;2930 Brasschaat;house;residence;510000;4;195;Partially equipped;1;1;;;0;Normal;;16;0;57,11665884;0;21,24275019;0;0;1;;2;1;;9;0;0;1;1;;10;1
7286;2930 Brasschaat;flat;apartment;679000;3;205;Fully equipped;2;1;1;;0;Normal;;16;0;61;0;32;1;1;1;;2;0;0;28;0;0;1;1;178;15;1
7287;2930 Brasschaat;house;residence;559000;5;238;Fully equipped;2;2;;3;0;Excellent;1972;32,29136695;0;70;0;12;1;0;1;South-west;3;0;0;26,13950262;0;0;1;1;400;21,22231141;1
7288;2930 Brasschaat;house;villa;995000;5;480;Partially equipped;2;1;;;0;Excellent;1900;65,12544595;0;140,5948525;0;52,28984661;0;0;1;;1;1;;52,7183246;0;0;1;1;12000;42,80130032;1
7289;2930 Brasschaat;flat;apartment;379000;3;126;Fully equipped;1;2;1;3;0;Normal;;17,09542956;0;36,90614879;0;13,72608474;1;0;1;;2;1;10;13,83856021;0;0;1;0;;11,23534133;0
7290;2930 Brasschaat;flat;apartment;315000;2;80;Super equipped;1;1;;;0;Normal;2016;10,85424099;0;23,43247542;0;8,714974435;1;1;1;;2;0;0;8,786387434;0;0;1;0;;7,133550053;0
7291;2930 Brasschaat;house;residence;418000;3;150;Fully equipped;1;2;;3;0;Normal;;20,35170186;0;43,93589141;0;16,34057707;0;0;1;South-west;2;0;0;16,47447644;0;0;1;0;;13,37540635;0
7292;2930 Brasschaat;house;residence;349000;4;150;Super equipped;1;1;;2;0;Normal;1955;20,35170186;0;43,93589141;0;16,34057707;0;0;1;East;2;0;0;16,47447644;0;0;1;1;105;13,37540635;0
7293;2930 Brasschaat;house;residence;490000;3;196;Super equipped;1;2;;;0;Normal;;26,59289043;0;57,40956478;0;21,35168737;0;0;1;North-east;3;1;20;21,52664921;0;0;1;0;;17,47719763;1
7294;2930 Brasschaat;house;residence;387500;3;111;Partially equipped;1;1;;;0;To be renovated;1952;15,06025938;0;28;0;12,09202703;0;0;1;North-east;4;0;0;12,19111256;0;0;1;1;650;9,897800699;1
7295;2930 Brasschaat;house;residence;579000;4;190;Super equipped;2;2;;2;0;Normal;1996;25,77882236;0;55,65212912;0;20,69806428;0;0;1;North-east;2;0;0;20,86767016;0;0;1;0;;16,94218138;1
7296;2930 Brasschaat;flat;apartment;279000;2;103;Super equipped;1;1;;;0;Normal;1996;13,97483528;0;35;0;11,22052959;1;0;1;North-east;2;1;30;11,31247382;0;0;1;0;;9,184445693;0
7297;2930 Brasschaat;flat;apartment;279000;2;87;Super equipped;1;1;;2;0;Normal;1996;11,80398708;0;24;0;9,477534698;1;0;1;North-east;2;1;25;9,555196334;0;0;1;1;225;7,757735683;0
7298;2930 Brasschaat;house;villa;1465000;4;306;Fully equipped;2;2;;3;0;New;1938;41,51747179;0;60;1;18;0;0;1;East;4;1;68;33,60793194;0;0;0;1;;27,28582895;1
7299;2930 Brasschaat;house;residence;398000;3;120;Fully equipped;1;2;;3;0;Normal;1950;16,28136149;0;35,14871313;0;13,07246165;0;0;1;North-west;3;1;26;13,17958115;0;0;1;0;;10,70032508;0
7300;2930 Brasschaat;house;master-house;725000;4;228;Partially equipped;2;2;;3;0;Normal;1976;30,93458683;0;40;0;24,83767714;0;0;1;North-east;3;0;0;25,04120419;0;0;1;0;;20,33061765;1
7301;2930 Brasschaat;house;villa;549000;4;265;Partially equipped;1;1;;3;0;To be renovated;;35,95467329;0;77,62007483;0;28,86835282;0;0;1;South-west;4;0;0;29,10490838;0;0;1;1;456;23,62988455;1
7303;2930 Brasschaat;house;villa;650000;4;230;Super equipped;2;2;;;0;To be renovated;1992;31,20594285;0;50;0;25,0555515;0;0;1;North-east;4;0;0;25,26086387;0;0;1;1;3000;20,5089564;1
7304;2930 Brasschaat;house;villa;1124999;5;178;Super equipped;2;2;;2;0;New;2022;24,15068621;0;52,13725781;0;19,39081812;0;0;1;;4;0;0;19,54971204;0;0;1;0;;15,87214887;1
7305;2930 Brasschaat;house;residence;595000;4;205;Partially equipped;3;4;;3;0;Normal;1935;27,81399254;0;39;0;22,33212199;0;0;1;East;3;1;15;22,5151178;0;0;1;0;;18,27972201;0
7306;2930 Brasschaat;house;residence;358000;3;171;Fully equipped;2;2;;;0;Normal;1950;12;0;50,08691621;1;10;0;0;1;South;2;0;0;13;0;0;1;1;317;23;0
7307;2930 Brasschaat;house;residence;375000;3;114;Partially equipped;1;1;;;0;To be renovated;;15,46729341;0;33,39127747;1;12,41883857;0;0;1;;2;0;0;12,52060209;0;0;1;1;;10,16530883;1
7308;2930 Brasschaat;house;residence;379000;5;165;Super equipped;2;1;;2;1;Normal;;22,38687205;0;48,32948055;1;17,97463477;0;0;1;;2;1;4;18,12192408;0;0;1;1;;14,71294698;1
7309;2930 Brasschaat;house;residence;359000;5;165;Super equipped;2;1;;2;1;Normal;;22,38687205;0;48,32948055;1;17,97463477;0;0;1;;2;1;;18,12192408;0;0;1;1;;14,71294698;0
7310;2930 Brasschaat;house;residence;650000;4;230;Super equipped;2;2;;;0;To be renovated;1992;31,20594285;0;50;0;25,0555515;0;0;1;North-east;4;0;0;25,26086387;0;0;1;1;3000;20,5089564;1
7311;2930 Brasschaat;house;residence;428000;4;191;Fully equipped;1;1;;2;0;Fully renovated;1978;25,91450037;0;55,94503506;0;20,80700146;0;0;1;South-east;2;0;0;20,9775;0;0;1;0;;17,03135075;1
7313;2930 Brasschaat;house;residence;699000;5;300;Partially equipped;3;1;;;0;Normal;;9;0;87,87178282;0;32,68115413;0;0;1;;2;1;;17;0;0;1;0;;17;1
